current_week_value,update_dt,source,last_week_value,datadate,product_name
42.7,2018-06-07 15:49:45,http://www.ccf.com.cn/newscenter/detail-160000-2018040800416.shtml,44.6,2018-04-08,张家港
16.1,2018-06-07 15:49:45,http://www.ccf.com.cn/newscenter/detail-160000-2018040800416.shtml,17.5,2018-04-08,太仓及常熟
4.2,2018-06-07 15:49:45,http://www.ccf.com.cn/newscenter/detail-160000-2018040800416.shtml,4.7,2018-04-08,江阴及常州
75.5,2018-06-07 15:49:45,http://www.ccf.com.cn/newscenter/detail-160000-2018040800416.shtml,82.7,2018-04-08,总和
7.7,2018-06-07 15:49:50,http://www.ccf.com.cn/newscenter/detail-160000-2018041300309.shtml,8.1,2018-04-13,宁波
3.9,2018-06-07 15:49:50,http://www.ccf.com.cn/newscenter/detail-160000-2018041300309.shtml,4.4,2018-04-13,上海及嘉兴
50.0,2018-06-07 15:49:50,http://www.ccf.com.cn/newscenter/detail-160000-2018041300309.shtml,42.7,2018-04-13,张家港
14.7,2018-06-07 15:49:50,http://www.ccf.com.cn/newscenter/detail-160000-2018041300309.shtml,16.1,2018-04-13,太仓及常熟
3.7,2018-06-07 15:49:50,http://www.ccf.com.cn/newscenter/detail-160000-2018041300309.shtml,4.2,2018-04-13,江阴及常州
80.0,2018-06-07 15:49:50,http://www.ccf.com.cn/newscenter/detail-160000-2018041300309.shtml,75.5,2018-04-13,总和
10.9,2018-06-07 15:49:52,http://www.ccf.com.cn/newscenter/detail-160000-2018042000334.shtml,7.7,2018-04-20,宁波
4.1,2018-06-07 15:49:52,http://www.ccf.com.cn/newscenter/detail-160000-2018042000334.shtml,3.9,2018-04-20,上海及嘉兴
54.9,2018-06-07 15:49:52,http://www.ccf.com.cn/newscenter/detail-160000-2018042000334.shtml,50.0,2018-04-20,张家港
14.8,2018-06-07 15:49:53,http://www.ccf.com.cn/newscenter/detail-160000-2018042000334.shtml,14.7,2018-04-20,太仓及常熟
3.9,2018-06-07 15:49:53,http://www.ccf.com.cn/newscenter/detail-160000-2018042000334.shtml,3.7,2018-04-20,江阴及常州
88.6,2018-06-07 15:49:53,http://www.ccf.com.cn/newscenter/detail-160000-2018042000334.shtml,80.0,2018-04-20,总和
6.7,2018-06-07 15:49:56,http://www.ccf.com.cn/newscenter/detail-160000-2018042700310.shtml,10.9,2018-04-27,宁波
4.9,2018-06-07 15:49:56,http://www.ccf.com.cn/newscenter/detail-160000-2018042700310.shtml,4.1,2018-04-27,上海及嘉兴
64.9,2018-06-07 15:49:56,http://www.ccf.com.cn/newscenter/detail-160000-2018042700310.shtml,54.9,2018-04-27,张家港
12.5,2018-06-07 15:49:56,http://www.ccf.com.cn/newscenter/detail-160000-2018042700310.shtml,14.8,2018-04-27,太仓及常熟
4.2,2018-06-07 15:49:56,http://www.ccf.com.cn/newscenter/detail-160000-2018042700310.shtml,3.9,2018-04-27,江阴及常州
93.2,2018-06-07 15:49:56,http://www.ccf.com.cn/newscenter/detail-160000-2018042700310.shtml,88.6,2018-04-27,总和
13.5,2018-06-07 15:50:00,http://www.ccf.com.cn/newscenter/detail-160000-2018030200338.shtml,12.5,2018-03-02,宁波
3.1,2018-06-07 15:50:00,http://www.ccf.com.cn/newscenter/detail-160000-2018030200338.shtml,1.9,2018-03-02,上海及嘉兴
36.4,2018-06-07 15:50:00,http://www.ccf.com.cn/newscenter/detail-160000-2018030200338.shtml,31.7,2018-03-02,张家港
12.7,2018-06-07 15:50:00,http://www.ccf.com.cn/newscenter/detail-160000-2018030200338.shtml,11.9,2018-03-02,太仓及常熟
5,2018-06-07 15:50:00,http://www.ccf.com.cn/newscenter/detail-160000-2018030200338.shtml,4.7,2018-03-02,江阴及常州
70.,2018-06-07 15:50:00,http://www.ccf.com.cn/newscenter/detail-160000-2018030200338.shtml,62.7,2018-03-02,总和
7.7,2018-06-07 15:50:04,http://www.ccf.com.cn/newscenter/detail-160000-2018050400340.shtml,6.7,2018-05-04,宁波
5.1,2018-06-07 15:50:04,http://www.ccf.com.cn/newscenter/detail-160000-2018050400340.shtml,4.9,2018-05-04,上海及嘉兴
67.1,2018-06-07 15:50:04,http://www.ccf.com.cn/newscenter/detail-160000-2018050400340.shtml,64.9,2018-05-04,张家港
11.1,2018-06-07 15:50:04,http://www.ccf.com.cn/newscenter/detail-160000-2018050400340.shtml,12.5,2018-05-04,太仓及常熟
4.3,2018-06-07 15:50:04,http://www.ccf.com.cn/newscenter/detail-160000-2018050400340.shtml,4.2,2018-05-04,江阴及常州
95.3,2018-06-07 15:50:04,http://www.ccf.com.cn/newscenter/detail-160000-2018050400340.shtml,93.2,2018-05-04,总和
6.6,2018-06-07 15:50:06,http://www.ccf.com.cn/newscenter/detail-160000-2018051800296.shtml,7.5,2018-05-18,宁波
5.3,2018-06-07 15:50:06,http://www.ccf.com.cn/newscenter/detail-160000-2018051800296.shtml,4.5,2018-05-18,上海及嘉兴
70.9,2018-06-07 15:50:06,http://www.ccf.com.cn/newscenter/detail-160000-2018051800296.shtml,68.3,2018-05-18,张家港
11.8,2018-06-07 15:50:06,http://www.ccf.com.cn/newscenter/detail-160000-2018051800296.shtml,12.5,2018-05-18,太仓及常熟
5.8,2018-06-07 15:50:06,http://www.ccf.com.cn/newscenter/detail-160000-2018051800296.shtml,4.7,2018-05-18,江阴及常州
100.4,2018-06-07 15:50:06,http://www.ccf.com.cn/newscenter/detail-160000-2018051800296.shtml,97.5,2018-05-18,总和
7.6,2018-06-07 15:50:10,http://www.ccf.com.cn/newscenter/detail-160000-2018052500352.shtml,6.6,2018-05-25,宁波
5.1,2018-06-07 15:50:10,http://www.ccf.com.cn/newscenter/detail-160000-2018052500352.shtml,5.3,2018-05-25,上海及嘉兴
70.1,2018-06-07 15:50:10,http://www.ccf.com.cn/newscenter/detail-160000-2018052500352.shtml,70.9,2018-05-25,张家港
11.8,2018-06-07 15:50:10,http://www.ccf.com.cn/newscenter/detail-160000-2018052500352.shtml,11.8,2018-05-25,太仓及常熟
5.0,2018-06-07 15:50:10,http://www.ccf.com.cn/newscenter/detail-160000-2018052500352.shtml,5.8,2018-05-25,江阴及常州
99.6,2018-06-07 15:50:10,http://www.ccf.com.cn/newscenter/detail-160000-2018052500352.shtml,100.4,2018-05-25,总和
7.5,2018-06-07 15:50:14,http://www.ccf.com.cn/newscenter/detail-160000-2018051100304.shtml,7.7,2018-05-11,宁波
4.5,2018-06-07 15:50:14,http://www.ccf.com.cn/newscenter/detail-160000-2018051100304.shtml,5.1,2018-05-11,上海及嘉兴
68.3,2018-06-07 15:50:14,http://www.ccf.com.cn/newscenter/detail-160000-2018051100304.shtml,67.1,2018-05-11,张家港
12.5,2018-06-07 15:50:14,http://www.ccf.com.cn/newscenter/detail-160000-2018051100304.shtml,11.1,2018-05-11,太仓及常熟
4.7,2018-06-07 15:50:14,http://www.ccf.com.cn/newscenter/detail-160000-2018051100304.shtml,4.3,2018-05-11,江阴及常州
97.5,2018-06-07 15:50:14,http://www.ccf.com.cn/newscenter/detail-160000-2018051100304.shtml,95.3,2018-05-11,总和
8.3,2018-06-07 15:50:16,http://www.ccf.com.cn/newscenter/detail-160000-2018020200334.shtml,6.5,2018-02-02,宁波
2.7,2018-06-07 15:50:16,http://www.ccf.com.cn/newscenter/detail-160000-2018020200334.shtml,3.1,2018-02-02,上海及嘉兴
24.3,2018-06-07 15:50:16,http://www.ccf.com.cn/newscenter/detail-160000-2018020200334.shtml,25.8,2018-02-02,张家港
15.2,2018-06-07 15:50:16,http://www.ccf.com.cn/newscenter/detail-160000-2018020200334.shtml,7.9,2018-02-02,太仓及常熟
4.2,2018-06-07 15:50:16,http://www.ccf.com.cn/newscenter/detail-160000-2018020200334.shtml,4.7,2018-02-02,江阴及常州
54.7,2018-06-07 15:50:16,http://www.ccf.com.cn/newscenter/detail-160000-2018020200334.shtml,48.0,2018-02-02,总和
9.4,2018-06-07 15:50:24,http://www.ccf.com.cn/newscenter/detail-160000-2018060100134.shtml,7.6,2018-06-01,宁波
4.4,2018-06-07 15:50:24,http://www.ccf.com.cn/newscenter/detail-160000-2018060100134.shtml,5.1,2018-06-01,上海及嘉兴
65.9,2018-06-07 15:50:24,http://www.ccf.com.cn/newscenter/detail-160000-2018060100134.shtml,70.1,2018-06-01,张家港
12.8,2018-06-07 15:50:24,http://www.ccf.com.cn/newscenter/detail-160000-2018060100134.shtml,11.8,2018-06-01,太仓及常熟
3.8,2018-06-07 15:50:24,http://www.ccf.com.cn/newscenter/detail-160000-2018060100134.shtml,5.0,2018-06-01,江阴及常州
96.3,2018-06-07 15:50:24,http://www.ccf.com.cn/newscenter/detail-160000-2018060100134.shtml,99.6,2018-06-01,总和
current_week_value,update_dt,source,last_week_value,datadate,product_name
9.2,2018-06-07 16:19:31,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,7,2017-04-21,宁波
4.9,2018-06-07 16:19:31,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,3.1,2017-04-21,上海及嘉兴
35.4,2018-06-07 16:19:31,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,36.7,2017-04-21,张家港
9.7,2018-06-07 16:19:31,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,11.1,2017-04-21,太仓及常熟
3.7,2018-06-07 16:19:31,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,3.2,2017-04-21,江阴及常州
62.9,2018-06-07 16:19:31,http://www.ccf.com.cn/newscenter/detail-160000-2017042100431.shtml,61.1,2017-04-21,总和
9.4,2018-06-07 16:19:33,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,9.2,2017-04-28,宁波
4.3,2018-06-07 16:19:33,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,4.9,2017-04-28,上海及嘉兴
33.2,2018-06-07 16:19:33,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,35.4,2017-04-28,张家港
11.4,2018-06-07 16:19:33,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,9.7,2017-04-28,太仓及常熟
3.5,2018-06-07 16:19:33,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,3.7,2017-04-28,江阴及常州
61.8,2018-06-07 16:19:33,http://www.ccf.com.cn/newscenter/detail-160000-2017042800439.shtml,62.9,2017-04-28,总和
9.8,2018-06-07 16:19:36,http://www.ccf.com.cn/newscenter/detail-160000-2017050500418.shtml,9.4,2017-05-05,宁波
6.2,2018-06-07 16:19:36,http://www.ccf.com.cn/newscenter/detail-160000-2017050500418.shtml,4.3,2017-05-05,上海及嘉兴
32,2018-06-07 16:19:36,http://www.ccf.com.cn/newscenter/detail-160000-2017050500418.shtml,33.2,2017-05-05,张家港
12.6,2018-06-07 16:19:36,http://www.ccf.com.cn/newscenter/detail-160000-2017050500418.shtml,11.4,2017-05-05,太仓及常熟
3.7,2018-06-07 16:19:36,http://www.ccf.com.cn/newscenter/detail-160000-2017050500418.shtml,3.5,2017-05-05,江阴及常州
64.3,2018-06-07 16:19:36,http://www.ccf.com.cn/newscenter/detail-160000-2017050500418.shtml,61.8,2017-05-05,总和
8.1,2018-06-07 16:19:39,http://www.ccf.com.cn/newscenter/detail-160000-2017051200404.shtml,9.8,2017-05-12,宁波
6.1,2018-06-07 16:19:39,http://www.ccf.com.cn/newscenter/detail-160000-2017051200404.shtml,6.2,2017-05-12,上海及嘉兴
31.1,2018-06-07 16:19:39,http://www.ccf.com.cn/newscenter/detail-160000-2017051200404.shtml,32,2017-05-12,张家港
13.4,2018-06-07 16:19:39,http://www.ccf.com.cn/newscenter/detail-160000-2017051200404.shtml,12.6,2017-05-12,太仓及常熟
4,2018-06-07 16:19:39,http://www.ccf.com.cn/newscenter/detail-160000-2017051200404.shtml,3.7,2017-05-12,江阴及常州
62.7,2018-06-07 16:19:39,http://www.ccf.com.cn/newscenter/detail-160000-2017051200404.shtml,64.3,2017-05-12,总和
9.2,2018-06-07 16:19:42,http://www.ccf.com.cn/newscenter/detail-160000-2017051900431.shtml,8.1,2017-05-19,宁波
5.1,2018-06-07 16:19:42,http://www.ccf.com.cn/newscenter/detail-160000-2017051900431.shtml,6.1,2017-05-19,上海及嘉兴
30.4,2018-06-07 16:19:42,http://www.ccf.com.cn/newscenter/detail-160000-2017051900431.shtml,31.1,2017-05-19,张家港
11.8,2018-06-07 16:19:42,http://www.ccf.com.cn/newscenter/detail-160000-2017051900431.shtml,13.4,2017-05-19,太仓及常熟
4.2,2018-06-07 16:19:42,http://www.ccf.com.cn/newscenter/detail-160000-2017051900431.shtml,4,2017-05-19,江阴及常州
60.7,2018-06-07 16:19:42,http://www.ccf.com.cn/newscenter/detail-160000-2017051900431.shtml,62.7,2017-05-19,总和
6.7,2018-06-07 16:19:46,http://www.ccf.com.cn/newscenter/detail-160000-2017052600439.shtml,9.2,2017-05-26,宁波
3.9,2018-06-07 16:19:46,http://www.ccf.com.cn/newscenter/detail-160000-2017052600439.shtml,5.1,2017-05-26,上海及嘉兴
32.5,2018-06-07 16:19:46,http://www.ccf.com.cn/newscenter/detail-160000-2017052600439.shtml,30.4,2017-05-26,张家港
11.8,2018-06-07 16:19:46,http://www.ccf.com.cn/newscenter/detail-160000-2017052600439.shtml,11.8,2017-05-26,太仓及常熟
4.4,2018-06-07 16:19:46,http://www.ccf.com.cn/newscenter/detail-160000-2017052600439.shtml,4.2,2017-05-26,江阴及常州
59.3,2018-06-07 16:19:46,http://www.ccf.com.cn/newscenter/detail-160000-2017052600439.shtml,60.7,2017-05-26,总和
6.4,2018-06-07 16:19:49,http://www.ccf.com.cn/newscenter/detail-160000-2017060200394.shtml,6.7,2017-06-02,宁波
2.5,2018-06-07 16:19:49,http://www.ccf.com.cn/newscenter/detail-160000-2017060200394.shtml,3.9,2017-06-02,上海及嘉兴
32.7,2018-06-07 16:19:49,http://www.ccf.com.cn/newscenter/detail-160000-2017060200394.shtml,32.5,2017-06-02,张家港
14.8,2018-06-07 16:19:49,http://www.ccf.com.cn/newscenter/detail-160000-2017060200394.shtml,11.8,2017-06-02,太仓及常熟
3.9,2018-06-07 16:19:49,http://www.ccf.com.cn/newscenter/detail-160000-2017060200394.shtml,4.4,2017-06-02,江阴及常州
60.3,2018-06-07 16:19:49,http://www.ccf.com.cn/newscenter/detail-160000-2017060200394.shtml,59.3,2017-06-02,总和
6.9,2018-06-07 16:19:55,http://www.ccf.com.cn/newscenter/detail-160000-2017060900399.shtml,6.4,2017-06-09,宁波
1.4,2018-06-07 16:19:55,http://www.ccf.com.cn/newscenter/detail-160000-2017060900399.shtml,2.5,2017-06-09,上海及嘉兴
34,2018-06-07 16:19:55,http://www.ccf.com.cn/newscenter/detail-160000-2017060900399.shtml,32.7,2017-06-09,张家港
10.6,2018-06-07 16:19:55,http://www.ccf.com.cn/newscenter/detail-160000-2017060900399.shtml,14.8,2017-06-09,太仓及常熟
3.7,2018-06-07 16:19:55,http://www.ccf.com.cn/newscenter/detail-160000-2017060900399.shtml,3.9,2017-06-09,江阴及常州
56.6,2018-06-07 16:19:55,http://www.ccf.com.cn/newscenter/detail-160000-2017060900399.shtml,60.3,2017-06-09,总和
5.5,2018-06-07 16:19:56,http://www.ccf.com.cn/newscenter/detail-160000-2017061600390.shtml,6.9,2017-06-16,宁波
3.5,2018-06-07 16:19:56,http://www.ccf.com.cn/newscenter/detail-160000-2017061600390.shtml,1.4,2017-06-16,上海及嘉兴
35.8,2018-06-07 16:19:56,http://www.ccf.com.cn/newscenter/detail-160000-2017061600390.shtml,34,2017-06-16,张家港
14,2018-06-07 16:19:56,http://www.ccf.com.cn/newscenter/detail-160000-2017061600390.shtml,10.6,2017-06-16,太仓及常熟
3.7,2018-06-07 16:19:56,http://www.ccf.com.cn/newscenter/detail-160000-2017061600390.shtml,3.7,2017-06-16,江阴及常州
62.5,2018-06-07 16:19:56,http://www.ccf.com.cn/newscenter/detail-160000-2017061600390.shtml,56.6,2017-06-16,总和
6.4,2018-06-07 16:20:00,http://www.ccf.com.cn/newscenter/detail-160000-2017062300351.shtml,5.5,2017-06-23,宁波
2.4,2018-06-07 16:20:00,http://www.ccf.com.cn/newscenter/detail-160000-2017062300351.shtml,3.5,2017-06-23,上海及嘉兴
35,2018-06-07 16:20:00,http://www.ccf.com.cn/newscenter/detail-160000-2017062300351.shtml,35.8,2017-06-23,张家港
11.3,2018-06-07 16:20:00,http://www.ccf.com.cn/newscenter/detail-160000-2017062300351.shtml,14,2017-06-23,太仓及常熟
3.4,2018-06-07 16:20:00,http://www.ccf.com.cn/newscenter/detail-160000-2017062300351.shtml,3.7,2017-06-23,江阴及常州
58.5,2018-06-07 16:20:00,http://www.ccf.com.cn/newscenter/detail-160000-2017062300351.shtml,62.5,2017-06-23,总和
5,2018-06-07 16:20:05,http://www.ccf.com.cn/newscenter/detail-160000-2017070700366.shtml,5.2,2017-07-07,宁波
3.6,2018-06-07 16:20:05,http://www.ccf.com.cn/newscenter/detail-160000-2017070700366.shtml,1.7,2017-07-07,上海及嘉兴
32.5,2018-06-07 16:20:05,http://www.ccf.com.cn/newscenter/detail-160000-2017070700366.shtml,32.1,2017-07-07,张家港
8.9,2018-06-07 16:20:05,http://www.ccf.com.cn/newscenter/detail-160000-2017070700366.shtml,9.2,2017-07-07,太仓及常熟
4.3,2018-06-07 16:20:05,http://www.ccf.com.cn/newscenter/detail-160000-2017070700366.shtml,3.5,2017-07-07,江阴及常州
54.3,2018-06-07 16:20:05,http://www.ccf.com.cn/newscenter/detail-160000-2017070700366.shtml,51.7,2017-07-07,总和
5.2,2018-06-07 16:20:09,http://www.ccf.com.cn/newscenter/detail-160000-2017063000411.shtml,6.4,2017-06-30,宁波
1.7,2018-06-07 16:20:09,http://www.ccf.com.cn/newscenter/detail-160000-2017063000411.shtml,2.4,2017-06-30,上current_week_value,update_dt,source,last_week_value,datadate,product_name
5.6,2018-06-07 16:30:35,http://www.ccf.com.cn/newscenter/detail-160000-2017081100469.shtml,5.8,2017-08-11,宁波
3.8,2018-06-07 16:30:35,http://www.ccf.com.cn/newscenter/detail-160000-2017081100469.shtml,4.2,2017-08-11,上海及嘉兴
31.8,2018-06-07 16:30:35,http://www.ccf.com.cn/newscenter/detail-160000-2017081100469.shtml,32.4,2017-08-11,张家港
9.9,2018-06-07 16:30:35,http://www.ccf.com.cn/newscenter/detail-160000-2017081100469.shtml,7.6,2017-08-11,太仓及常熟
5,2018-06-07 16:30:35,http://www.ccf.com.cn/newscenter/detail-160000-2017081100469.shtml,6.4,2017-08-11,江阴及常州
56.1,2018-06-07 16:30:35,http://www.ccf.com.cn/newscenter/detail-160000-2017081100469.shtml,56.4,2017-08-11,总和
5.7,2018-06-07 16:30:39,http://www.ccf.com.cn/newscenter/detail-160000-2017081800318.shtml,5.6,2017-08-18,宁波
5.5,2018-06-07 16:30:39,http://www.ccf.com.cn/newscenter/detail-160000-2017081800318.shtml,3.8,2017-08-18,上海及嘉兴
35.8,2018-06-07 16:30:39,http://www.ccf.com.cn/newscenter/detail-160000-2017081800318.shtml,31.8,2017-08-18,张家港
8.9,2018-06-07 16:30:39,http://www.ccf.com.cn/newscenter/detail-160000-2017081800318.shtml,9.9,2017-08-18,太仓及常熟
4.9,2018-06-07 16:30:39,http://www.ccf.com.cn/newscenter/detail-160000-2017081800318.shtml,5,2017-08-18,江阴及常州
60.8,2018-06-07 16:30:39,http://www.ccf.com.cn/newscenter/detail-160000-2017081800318.shtml,56.1,2017-08-18,总和
6.3,2018-06-07 16:30:43,http://www.ccf.com.cn/newscenter/detail-160000-2017082500414.shtml,5.7,2017-08-25,宁波
4.5,2018-06-07 16:30:44,http://www.ccf.com.cn/newscenter/detail-160000-2017082500414.shtml,5.5,2017-08-25,上海及嘉兴
37.5,2018-06-07 16:30:44,http://www.ccf.com.cn/newscenter/detail-160000-2017082500414.shtml,35.8,2017-08-25,张家港
7.4,2018-06-07 16:30:44,http://www.ccf.com.cn/newscenter/detail-160000-2017082500414.shtml,8.9,2017-08-25,太仓及常熟
4.0,2018-06-07 16:30:44,http://www.ccf.com.cn/newscenter/detail-160000-2017082500414.shtml,4.9,2017-08-25,江阴及常州
59.7,2018-06-07 16:30:44,http://www.ccf.com.cn/newscenter/detail-160000-2017082500414.shtml,60.8,2017-08-25,总和
6.4,2018-06-07 16:30:47,http://www.ccf.com.cn/newscenter/detail-160000-2017090100415.shtml,6.3,2017-09-01,宁波
5,2018-06-07 16:30:47,http://www.ccf.com.cn/newscenter/detail-160000-2017090100415.shtml,4.5,2017-09-01,上海及嘉兴
37.8,2018-06-07 16:30:47,http://www.ccf.com.cn/newscenter/detail-160000-2017090100415.shtml,37.5,2017-09-01,张家港
8.8,2018-06-07 16:30:47,http://www.ccf.com.cn/newscenter/detail-160000-2017090100415.shtml,7.4,2017-09-01,太仓及常熟
3.9,2018-06-07 16:30:47,http://www.ccf.com.cn/newscenter/detail-160000-2017090100415.shtml,4.0,2017-09-01,江阴及常州
61.9,2018-06-07 16:30:47,http://www.ccf.com.cn/newscenter/detail-160000-2017090100415.shtml,59.7,2017-09-01,总和
4.5,2018-06-07 16:30:51,http://www.ccf.com.cn/newscenter/detail-160000-2017091500426.shtml,5.9,2017-09-15,宁波
3.6,2018-06-07 16:30:51,http://www.ccf.com.cn/newscenter/detail-160000-2017091500426.shtml,4.2,2017-09-15,上海及嘉兴
32.4,2018-06-07 16:30:51,http://www.ccf.com.cn/newscenter/detail-160000-2017091500426.shtml,35.8,2017-09-15,张家港
7.0,2018-06-07 16:30:51,http://www.ccf.com.cn/newscenter/detail-160000-2017091500426.shtml,5.9,2017-09-15,太仓及常熟
4.0,2018-06-07 16:30:51,http://www.ccf.com.cn/newscenter/detail-160000-2017091500426.shtml,4.0,2017-09-15,江阴及常州
51.5,2018-06-07 16:30:51,http://www.ccf.com.cn/newscenter/detail-160000-2017091500426.shtml,55.8,2017-09-15,总和
5.3,2018-06-07 16:30:55,http://www.ccf.com.cn/newscenter/detail-160000-2017092200431.shtml,4.5,2017-09-22,宁波
2.7,2018-06-07 16:30:55,http://www.ccf.com.cn/newscenter/detail-160000-2017092200431.shtml,3.6,2017-09-22,上海及嘉兴
33.4,2018-06-07 16:30:55,http://www.ccf.com.cn/newscenter/detail-160000-2017092200431.shtml,32.4,2017-09-22,张家港
6.4,2018-06-07 16:30:55,http://www.ccf.com.cn/newscenter/detail-160000-2017092200431.shtml,7.0,2017-09-22,太仓及常熟
4.7,2018-06-07 16:30:55,http://www.ccf.com.cn/newscenter/detail-160000-2017092200431.shtml,4.0,2017-09-22,江阴及常州
52.5,2018-06-07 16:30:55,http://www.ccf.com.cn/newscenter/detail-160000-2017092200431.shtml,51.5,2017-09-22,总和
7.8,2018-06-07 16:30:58,http://www.ccf.com.cn/newscenter/detail-160000-2017092900382.shtml,5.3,2017-09-29,宁波
4,2018-06-07 16:30:58,http://www.ccf.com.cn/newscenter/detail-160000-2017092900382.shtml,2.7,2017-09-29,上海及嘉兴
34.6,2018-06-07 16:30:58,http://www.ccf.com.cn/newscenter/detail-160000-2017092900382.shtml,33.4,2017-09-29,张家港
6.2,2018-06-07 16:30:58,http://www.ccf.com.cn/newscenter/detail-160000-2017092900382.shtml,6.4,2017-09-29,太仓及常熟
5,2018-06-07 16:30:58,http://www.ccf.com.cn/newscenter/detail-160000-2017092900382.shtml,4.7,2017-09-29,江阴及常州
57.6,2018-06-07 16:30:58,http://www.ccf.com.cn/newscenter/detail-160000-2017092900382.shtml,52.5,2017-09-29,总和
6.1,2018-06-07 16:31:04,http://www.ccf.com.cn/newscenter/detail-160000-2017101300397.shtml,6.7,2017-10-13,宁波
2.5,2018-06-07 16:31:04,http://www.ccf.com.cn/newscenter/detail-160000-2017101300397.shtml,2.4,2017-10-13,上海及嘉兴
37.7,2018-06-07 16:31:04,http://www.ccf.com.cn/newscenter/detail-160000-2017101300397.shtml,35.7,2017-10-13,张家港
8.8,2018-06-07 16:31:04,http://www.ccf.com.cn/newscenter/detail-160000-2017101300397.shtml,10.0,2017-10-13,太仓及常熟
4,2018-06-07 16:31:04,http://www.ccf.com.cn/newscenter/detail-160000-2017101300397.shtml,4.2,2017-10-13,江阴及常州
59.1,2018-06-07 16:31:04,http://www.ccf.com.cn/newscenter/detail-160000-2017101300397.shtml,59.0,2017-10-13,总和
5.1,2018-06-07 16:31:07,http://www.ccf.com.cn/newscenter/detail-160000-2017102000418.shtml,6.1,2017-10-20,宁波
3.0,2018-06-07 16:31:07,http://www.ccf.com.cn/newscenter/detail-160000-2017102000418.shtml,2.5,2017-10-20,上海及嘉兴
34.1,2018-06-07 16:31:07,http://www.ccf.com.cn/newscenter/detail-160000-2017102000418.shtml,37.7,2017-10-20,张家港
6.6,2018-06-07 16:31:07,http://www.ccf.com.cn/newscenter/detail-160000-2017102000418.shtml,8.8,2017-10-20,太仓及常熟
3.5,2018-06-07 16:31:07,http://www.ccf.com.cn/newscenter/detail-160000-2017102000418.shtml,4,2017-10-20,江阴及常州
52.3,2018-06-07 16:31:07,http://www.ccf.com.cn/newscenter/detail-160000-2017102000418.shtml,59.1,2017-10-20,总和
6.2,2018-06-07 16:31:10,http://www.ccf.com.cn/newscenter/detail-160000-2017102700410.shtml,5.1,2017-10-27,宁波
2.3,2018-06-07 16:31:10,http://www.ccf.com.cn/newscenter/detail-160000-2017102700410.shtml,3.0,2017-10-27,上海及嘉兴
36.4,2018-06-07 16:31:10,http://www.ccf.com.cn/newscenter/detail-160000-2017102700410.shtml,34.1,2017-10-27,张家港
7.6,2018-06-07 16:31:10,http://www.ccf.com.cn/newscenter/detail-160000-2017102700410.shtml,6.6,2017-10-27,太仓及常熟
3.2,2018-06-07 16:31:10,http://www.ccf.com.cn/newscenter/detail-160000-2017102700410.shtml,3.5,2017-10-27,江阴及常州
55.7,2018-06-07 16:31:10,http://www.ccf.com.cn/newscenter/detail-160000-2017102700410.shtml,52.3,2017-10-27,总和
5.4,2018-06-07 16:31:13,http://www.ccf.com.cn/newscenter/detail-160000-2017110300390.shtml,6.2,2017-11-03,宁波
2.7,2018-06-07 16:31:13,http://www.ccf.com.cn/newscenter/detail-160000-2017110300390.shtml,2.3,2017-11-03,上海及嘉兴
39.3,2018-06-07 16:31:13,http://www.ccf.com.cn/newscenter/detail-160000-2017110300390.shtml,36.4,2017-11-03,张家港
6.7,2018-06-07 16:31:13,http://www.ccf.com.cn/newscenter/detail-160000-2017110300390.shtml,7.6,2017-11-03,太仓及常熟
4.2,2018-06-07 16:31:13,http://www.ccf.com.cn/newscenter/detail-160000-2017110300390.shtml,3.2,2017-11-03,江阴及常州
58.3,2018-06-07 16:31:13,http://www.ccf.com.cn/newscenter/detail-160000-2017110300390.shtml,55.7,2017-11-03,总和
4.8,2018-06-07 16:31:16,http://www.ccf.com.cn/newscenter/detail-160000-2017111000440.shtml,5.4,2017-11-10,宁波
2.1,2018-06-07 16:31:16,http://www.ccf.com.cn/newscenter/detail-160000-2017111000440.shtml,2.7,2017-11-10,上海及嘉兴
36.6,2018-06-07 16:31:16,http://www.ccf.com.cn/newscenter/detail-160000-2017111000440.shtml,39.3,2017-11-10,张家港
7.1,2018-06-07 16:31:16,http://www.ccf.com.cn/newscenter/detail-160000-2017111000440.shtml,6.7,2017-11-10,太仓及常熟
4.0,2018-06-07 16:31:16,http://www.ccf.com.cn/newscenter/detail-160000-2017111000440.shtml,4.2,2017-11-10,江阴及常州
54.6,2018-06-07 16:31:16,http://www.ccf.com.cn/newscenter/detail-160000-2017111000440.shtml,58.3,2017-11-10,总和
6.64,2018-06-07 16:31:20,http://www.ccf.com.cn/newscenter/detail-160000-2017111700328.shtml,4.8,2017-11-17,宁波
