update_dt,datadate,source,change_price,day_avg_price,product_name
2018-06-07 12:01:19,2016-02-22,http://www.ccf.com.cn/newscenter/detail-140000-2016022200626.shtml,180元/吨,5250,CCF内盘宁波MEG现货
2018-06-07 12:01:19,2016-02-22,http://www.ccf.com.cn/newscenter/detail-140000-2016022200626.shtml,12美元/吨,662,CCF外盘MEG
2018-06-07 12:01:19,2016-02-22,http://www.ccf.com.cn/newscenter/detail-140000-2016022200626.shtml,0,3.5,CCF接盘指数
2018-06-07 12:01:23,2016-02-23,http://www.ccf.com.cn/newscenter/detail-140000-2016022300553.shtml,0/0,16350-16600,PTMEG（氨纶用  报价）
2018-06-07 12:01:27,2016-02-18,http://www.ccf.com.cn/newscenter/detail-140000-2016021800502.shtml,0/0,16350-16600,PTMEG（氨纶用  报价）
2018-06-07 12:01:32,2016-02-18,http://www.ccf.com.cn/newscenter/detail-140000-2016021800536.shtml,10元/吨,5015,CCF内盘MEG现货
2018-06-07 12:01:32,2016-02-18,http://www.ccf.com.cn/newscenter/detail-140000-2016021800536.shtml,5元/吨,5015,CCF内盘宁波MEG现货
2018-06-07 12:01:32,2016-02-18,http://www.ccf.com.cn/newscenter/detail-140000-2016021800536.shtml,0美元/吨,640,CCF外盘MEG
2018-06-07 12:01:32,2016-02-18,http://www.ccf.com.cn/newscenter/detail-140000-2016021800536.shtml,0,3.5,CCF接盘指数
2018-06-07 12:02:39,2016-03-31,http://www.ccf.com.cn/newscenter/detail-140000-2016033100533.shtml,0/0,15500-15650,PTMEG（氨纶用  报价）
2018-06-07 12:02:43,2016-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2016040600550.shtml,0/0,15500-15650,PTMEG（氨纶用  报价）
2018-06-07 12:02:46,2016-04-07,http://www.ccf.com.cn/newscenter/detail-140000-2016040700576.shtml,-95元/吨,5275,CCF内盘MEG现货
2018-06-07 12:02:46,2016-04-07,http://www.ccf.com.cn/newscenter/detail-140000-2016040700576.shtml,-100元/吨,5280,CCF内盘宁波MEG现货
2018-06-07 12:02:46,2016-04-07,http://www.ccf.com.cn/newscenter/detail-140000-2016040700576.shtml,-12美元/吨,665,CCF外盘MEG
2018-06-07 12:02:46,2016-04-07,http://www.ccf.com.cn/newscenter/detail-140000-2016040700576.shtml,0,2.5,CCF接盘指数
2018-06-07 12:02:49,2016-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2016041100609.shtml,20元/吨,5185,CCF内盘MEG现货
2018-06-07 12:02:49,2016-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2016041100609.shtml,20元/吨,5190,CCF内盘宁波MEG现货
2018-06-07 12:02:49,2016-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2016041100609.shtml,0元/吨,5475,CCF内盘华南MEG现货
2018-06-07 12:02:49,2016-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2016041100609.shtml,3美元/吨,652,CCF外盘MEG
2018-06-07 12:02:49,2016-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2016041100609.shtml,0,2.5,CCF接盘指数
2018-06-07 12:02:56,2016-04-13,http://www.ccf.com.cn/newscenter/detail-140000-2016041300588.shtml,-100/-150,15400-15500,PTMEG（氨纶用  报价）
2018-06-07 12:02:57,2016-04-14,http://www.ccf.com.cn/newscenter/detail-140000-2016041400602.shtml,25元/吨,5245,CCF内盘MEG现货
2018-06-07 12:02:57,2016-04-14,http://www.ccf.com.cn/newscenter/detail-140000-2016041400602.shtml,-10元/吨,5245,CCF内盘MEG期货
2018-06-07 12:02:57,2016-04-14,http://www.ccf.com.cn/newscenter/detail-140000-2016041400602.shtml,25元/吨,5245,CCF内盘宁波MEG现货
2018-06-07 12:02:57,2016-04-14,http://www.ccf.com.cn/newscenter/detail-140000-2016041400602.shtml,0元/吨,5475,CCF内盘华南MEG现货
2018-06-07 12:02:57,2016-04-14,http://www.ccf.com.cn/newscenter/detail-140000-2016041400602.shtml,0美元/吨,658,CCF外盘MEG
2018-06-07 12:02:57,2016-04-14,http://www.ccf.com.cn/newscenter/detail-140000-2016041400602.shtml,0,3,CCF接盘指数
2018-06-07 12:03:00,2016-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2016041900597.shtml,-25元/吨,5190,CCF内盘MEG现货
2018-06-07 12:03:00,2016-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2016041900597.shtml,-35元/吨,5190,CCF内盘MEG期货
2018-06-07 12:03:00,2016-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2016041900597.shtml,-25元/吨,5190,CCF内盘宁波MEG现货
2018-06-07 12:03:00,2016-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2016041900597.shtml,0元/吨,5450,CCF内盘华南MEG现货
2018-06-07 12:03:00,2016-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2016041900597.shtml,1美元/吨,657,CCF外盘MEG
2018-06-07 12:03:00,2016-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2016041900597.shtml,0.5,3,CCF接盘指数
2018-06-07 12:03:03,2016-04-20,http://www.ccf.com.cn/newscenter/detail-140000-2016042000619.shtml,-5元/吨,5185,CCF内盘MEG现货
2018-06-07 12:03:03,2016-04-20,http://www.ccf.com.cn/newscenter/detail-140000-2016042000619.shtml,0元/吨,5190,CCF内盘MEG期货
2018-06-07 12:03:03,2016-04-20,http://www.ccf.com.cn/newscenter/detail-140000-2016042000619.shtml,-5元/吨,5185,CCF内盘宁波MEG现货
2018-06-07 12:03:03,2016-04-20,http://www.ccf.com.cn/newscenter/detail-140000-2016042000619.shtml,-50元/吨,5400,CCF内盘华南MEG现货
2018-06-07 12:03:03,2016-04-20,http://www.ccf.com.cn/newscenter/detail-140000-2016042000619.shtml,3美元/吨,660,CCF外盘MEG
2018-06-07 12:03:03,2016-04-20,http://www.ccf.com.cn/newscenter/detail-140000-2016042000619.shtml,-0.5,2.5,CCF接盘指数
2018-06-07 12:03:07,2016-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2016042500525.shtml,-100/-100,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:03:10,2016-04-27,http://www.ccf.com.cn/newscenter/detail-140000-2016042700542.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:03:13,2016-04-28,http://www.ccf.com.cn/newscenter/detail-140000-2016042800577.shtml,30元/吨,5170,CCF内盘MEG现货
2018-06-07 12:03:13,2016-04-28,http://www.ccf.com.cn/newscenter/detail-140000-2016042800577.shtml,20元/吨,5185,CCF内盘MEG期货
2018-06-07 12:03:13,2016-04-28,http://www.ccf.com.cn/newscenter/detail-140000-2016042800577.shtml,30元/吨,5170,CCF内盘宁波MEG现货
2018-06-07 12:03:14,2016-04-28,http://www.ccf.com.cn/newscenter/detail-140000-2016042800577.shtml,25元/吨,5300,CCF内盘华南MEG现货
2018-06-07 12:03:14,2016-04-28,http://www.ccf.com.cn/newscenter/detail-140000-2016042800577.shtml,1美元/吨,648,CCF外盘MEG
2018-06-07 12:03:14,2016-04-28,http://www.ccf.com.cn/newscenter/detail-140000-2016042800577.shtml,0,2.5,CCF接盘指数
2018-06-07 12:03:17,2016-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2016050300560.shtml,5元/吨,5215,CCF内盘MEG现货
2018-06-07 12:03:17,2016-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2016050300560.shtml,10元/吨,5235,CCF内盘MEG期货
2018-06-07 12:03:17,2016-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2016050300560.shtml,5元/吨,5225,CCF内盘宁波MEG现货
2018-06-07 12:03:17,2016-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2016050300560.shtml,0元/吨,5300,CCF内盘华南MEG现货
2018-06-07 12:03:17,2016-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2016050300560.shtml,2元/吨,653,CCF外盘MEG
2018-06-07 12:03:17,2016-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2016050300560.shtml,0,2.5,CCF接盘指数
2018-06-07 12:03:21,2016-05-05,http://www.ccf.com.cn/newscenter/detail-140000-2016050500556.shtml,-20元/吨,5170,CCF内盘MEG现货
2018-06-07 12:03:21,2016-05-05,http://www.ccf.com.cn/newscenter/detail-140000-2016050500556.shtml,-30元/吨,5180,CCF内盘MEG期货
2018-06-07 12:03:21,2016-05-05,http://www.ccf.com.cn/newscenter/detail-140000-2016050500556.shtml,-20元/吨,5175,CCF内盘宁波MEG现货
2018-06-07 12:03:21,2016-05-05,http://www.ccf.com.cn/newscenter/detail-140000-2016050500556.shtml,-25元/吨,5250,CCF内盘华南MEG现货
2018-06-07 12:03:21,2016-05-05,http://www.ccf.com.cn/newscenter/detail-140000-2016050500556.shtml,-2元/吨,643,CCF外盘MEG
2018-06-07 12:03:21,2016-05-05,http://www.ccf.com.cn/newscenter/detail-140000-2016050500556.shtml,-0.5,2,CCF接盘指数
2018-06-07 12:03:24,2016-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2016050900567.shtml,-85元/吨,5035,CCF内盘MEG现货
2018-06-07 12:03:24,2016-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2016050900567.shtml,-90元/吨,5040,CCF内盘MEG期货
2018-06-07 12:03:24,2016-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2016050900567.shtml,-85元/吨,5035,CCF内盘宁波MEG现货
2018-06-07 12:03:24,2016-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2016050900567.shtml,-150元/吨,5100,CCF内盘华南MEG现货
2018-06-07 12:03:24,2016-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2016050900567.shtml,-13元/吨,622,CCF外盘MEG
2018-06-07 12:03:24,2016-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2016050900567.shtml,0,2,CCF接盘指数
2018-06-07 12:03:27,2016-05-11,http://www.ccf.com.cn/newscenter/detail-140000-2016050901755.shtml,30元/吨,5000,CCF内盘MEG现货
2018-06-07 12:03:27,2016-05-11,http://www.ccf.com.cn/newscenter/detail-140000-2016050901755.shtml,30元/吨,5005,CCF内盘MEG期货
2018-06-07 12:03:27,2016-05-11,http://www.ccf.com.cn/newscenter/detail-140000-2016050901755.shtml,30元/吨,5005,CCF内盘宁波MEG现货
2018-06-07 12:03:27,2016-05-11,http://www.ccf.com.cn/newscenter/detail-140000-2016050901755.shtml,0元/吨,5100,CCF内盘华南MEG现货
2018-06-07 12:03:27,2016-05-11,http://www.ccf.com.cn/newscenter/detail-140000-2016050901755.shtml,-1元/吨,618,CCF外盘MEG
2018-06-07 12:03:27,2016-05-11,http://www.ccf.com.cn/newscenter/detail-140000-2016050901755.shtml,0.5,2.5,CCF接盘指数
2018-06-07 12:03:30,2016-05-16,http://www.ccf.com.cn/newscenter/detail-140000-2016051600545.shtml,0/0,15100-15200,PTMEG（氨纶用  报价）
2018-06-07 12:03:33,2016-05-17,http://www.ccf.com.cn/newscenter/detail-140000-2016051700532.shtml,20元/吨,5030,CCF内盘MEG现货
2018-06-07 12:03:33,2016-05-17,http://www.ccf.com.cn/newscenter/detail-140000-2016051700532.shtml,30元/吨,5020,CCF内盘MEG期货
2018-06-07 12:03:33,2016-05-17,http://www.ccf.com.cn/newscenter/detail-140000-2016051700532.shtml,25元/吨,5040,CCF内盘宁波MEG现货
2018-06-07 12:03:33,2016-05-17,http://www.ccf.com.cn/newscenter/detail-140000-2016051700532.shtml,0元/吨,5150,CCF内盘华南MEG现货
2018-06-07 12:03:33,2016-05-17,http://www.ccf.com.cn/newscenter/detail-140000-2016051700532.shtml,3美元/吨,624,CCF外盘MEG
2018-06-07 12:03:33,2016-05-17,http://www.ccf.com.cn/newscenter/detail-140000-2016051700532.shtml,0.5,3.0,CCF接盘指数
2018-06-07 12:03:37,2016-05-18,http://www.ccf.com.cn/newscenter/detail-140000-2016051800455.shtml,0/0,15000-15100,PTMEG（氨纶用  报价）
2018-06-07 12:03:40,2016-05-18,http://www.ccf.com.cn/newscenter/detail-140000-2016051800552.shtml,10元/吨,5040,CCF内盘MEG现货
2018-06-07 12:03:40,2016-05-18,http://www.ccf.com.cn/newscenter/detail-140000-2016051800552.shtml,5元/吨,5025,CCF内盘MEG期货
2018-06-07 12:03:40,2016-05-18,http://www.ccf.com.cn/newscenter/detail-140000-2016051800552.shtml,10元/吨,5050,CCF内盘宁波MEG现货
2018-06-07 12:03:40,2016-05-18,http://www.ccf.com.cn/newscenter/detail-140000-2016051800552.shtml,-50元/吨,5100,CCF内盘华南MEG现货
2018-06-07 12:03:40,2016-05-18,http://www.ccf.com.cn/newscenter/detail-140000-2016051800552.shtml,-6美元/吨,618,CCF外盘MEG
2018-06-07 12:03:41,2016-05-18,http://www.ccf.com.cn/newscenter/detail-140000-2016051800552.shtml,-0.5,2.5,CCF接盘指数
2018-06-07 12:03:45,2016-05-16,http://www.ccf.com.cn/newscenter/detail-140000-2016051600573.shtml,5元/吨,5010,CCF内盘MEG现货
2018-06-07 12:03:45,2016-05-16,http://www.ccf.com.cn/newscenter/detail-140000-2016051600573.shtml,10元/吨,4990,CCF内盘MEG期货
2018-06-07 12:03:45,2016-05-16,http://www.ccf.com.cn/newscenter/detail-140000-2016051600573.shtml,0元/吨,5015,CCF内盘宁波MEG现货
2018-06-07 12:03:45,2016-05-16,http://www.ccf.com.cn/newscenter/detail-140000-2016051600573.shtml,25元/吨,5150,CCF内盘华南MEG现货
2018-06-07 12:03:45,2016-05-16,http://www.ccf.com.cn/newscenter/detail-140000-2016051600573.shtml,2美元/吨,621,CCF外盘MEG
2018-06-07 12:03:45,2016-05-16,http://www.ccf.com.cn/newscenter/detail-140000-2016051600573.shtml,0,2.5,CCF接盘指数
2018-06-07 12:03:48,2016-05-17,http://www.ccf.com.cn/newscenter/detail-140000-2016051700505.shtml,0/0,15000-15100,PTMEG（氨纶用  报价）
2018-06-07 12:03:53,2016-05-12,http://www.ccf.com.cn/newscenter/detail-140000-2016050902306.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:03:56,2016-05-12,http://www.ccf.com.cn/newscenter/detail-140000-2016050902326.shtml,15元/吨,5015,CCF内盘MEG现货
2018-06-07 12:03:57,2016-05-12,http://www.ccf.com.cn/newscenter/detail-140000-2016050902326.shtml,5元/吨,5010,CCF内盘MEG期货
2018-06-07 12:03:57,2016-05-12,http://www.ccf.com.cn/newscenter/detail-140000-2016050902326.shtml,20元/吨,5025,CCF内盘宁波MEG现货
2018-06-07 12:03:57,2016-05-12,http://www.ccf.com.cn/newscenter/detail-140000-2016050902326.shtml,25元/吨,5125,CCF内盘华南MEG现货
2018-06-07 12:03:57,2016-05-12,http://www.ccf.com.cn/newscenter/detail-140000-2016050902326.shtml,6元/吨,624,CCF外盘MEG
2018-06-07 12:03:57,2016-05-12,http://www.ccf.com.cn/newscenter/detail-140000-2016050902326.shtml,0.5,3,CCF接盘指数
2018-06-07 12:04:01,2016-05-10,http://www.ccf.com.cn/newscenter/detail-140000-2016050901131.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:04:05,2016-05-10,http://www.ccf.com.cn/newscenter/detail-140000-2016050901148.shtml,-65元/吨,4970,CCF内盘MEG现货
2018-06-07 12:04:05,2016-05-10,http://www.ccf.com.cn/newscenter/detail-140000-2016050901148.shtml,-65元/吨,4975,CCF内盘MEG期货
2018-06-07 12:04:05,2016-05-10,http://www.ccf.com.cn/newscenter/detail-140000-2016050901148.shtml,-55元/吨,4975,CCF内盘宁波MEG现货
2018-06-07 12:04:05,2016-05-10,http://www.ccf.com.cn/newscenter/detail-140000-2016050901148.shtml,0元/吨,5100,CCF内盘华南MEG现货
2018-06-07 12:04:05,2016-05-10,http://www.ccf.com.cn/newscenter/detail-140000-2016050901148.shtml,-3元/吨,619,CCF外盘MEG
2018-06-07 12:04:05,2016-05-10,http://www.ccf.com.cn/newscenter/detail-140000-2016050901148.shtml,0,2,CCF接盘指数
2018-06-07 12:04:09,2016-05-11,http://www.ccf.com.cn/newscenter/detail-140000-2016050901739.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:04:18,2016-05-09,http://www.ccf.com.cn/newscenter/detail-140000-2016050900503.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:04:18,2016-05-04,http://www.ccf.com.cn/newscenter/detail-140000-2016050400577.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:04:21,2016-05-04,http://www.ccf.com.cn/newscenter/detail-140000-2016050400597.shtml,-25元/吨,5190,CCF内盘MEG现货
2018-06-07 12:04:21,2016-05-04,http://www.ccf.com.cn/newscenter/detail-140000-2016050400597.shtml,-25元/吨,5210,CCF内盘MEG期货
2018-06-07 12:04:21,2016-05-04,http://www.ccf.com.cn/newscenter/detail-140000-2016050400597.shtml,-30元/吨,5195,CCF内盘宁波MEG现货
2018-06-07 12:04:51,2016-05-04,http://www.ccf.com.cn/newscenter/detail-140000-2016050400597.shtml,-25元/吨,5275,CCF内盘华南MEG现货
2018-06-07 12:04:51,2016-05-04,http://www.ccf.com.cn/newscenter/detail-140000-2016050400597.shtml,-8元/吨,645,CCF外盘MEG
2018-06-07 12:04:51,2016-05-04,http://www.ccf.com.cn/newscenter/detail-140000-2016050400597.shtml,0,2.5,CCF接盘指数
2018-06-07 12:04:51,2016-05-05,http://www.ccf.com.cn/newscenter/detail-140000-2016050500505.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:04:55,2016-05-03,http://www.ccf.com.cn/newscenter/detail-140000-2016050300504.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:04:59,2016-04-27,http://www.ccf.com.cn/newscenter/detail-140000-2016042700553.shtml,-30元/吨,5140,CCF内盘MEG现货
2018-06-07 12:05:24,2016-04-27,http://www.ccf.com.cn/newscenter/detail-140000-2016042700553.shtml,-30元/吨,5165,CCF内盘MEG期货
2018-06-07 12:05:25,2016-04-27,http://www.ccf.com.cn/newscenter/detail-140000-2016042700553.shtml,-30元/吨,5140,CCF内盘宁波MEG现货
2018-06-07 12:05:25,2016-04-27,http://www.ccf.com.cn/newscenter/detail-140000-2016042700553.shtml,-125元/吨,5275,CCF内盘华南MEG现货
2018-06-07 12:05:25,2016-04-27,http://www.ccf.com.cn/newscenter/detail-140000-2016042700553.shtml,-3美元/吨,647,CCF外盘MEG
2018-06-07 12:05:25,2016-04-27,http://www.ccf.com.cn/newscenter/detail-140000-2016042700553.shtml,0,2.5,CCF接盘指数
2018-06-07 12:05:25,2016-04-28,http://www.ccf.com.cn/newscenter/detail-140000-2016042800491.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:05:27,2016-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2016042500569.shtml,-80元/吨,5260,CCF内盘MEG现货
2018-06-07 12:05:28,2016-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2016042500569.shtml,-85元/吨,5285,CCF内盘MEG期货
2018-06-07 12:05:28,2016-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2016042500569.shtml,-85元/吨,5260,CCF内盘宁波MEG现货
2018-06-07 12:05:28,2016-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2016042500569.shtml,-50元/吨,5450,CCF内盘华南MEG现货
2018-06-07 12:05:29,2016-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2016042500569.shtml,-16美元/吨,660,CCF外盘MEG
2018-06-07 12:05:29,2016-04-25,http://www.ccf.com.cn/newscenter/detail-140000-2016042500569.shtml,-0.5,2.5,CCF接盘指数
2018-06-07 12:05:33,2016-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2016042600473.shtml,0/0,15200-15300,PTMEG（氨纶用  报价）
2018-06-07 12:05:42,2016-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2016042600565.shtml,-90元/吨,5170,CCF内盘MEG现货
2018-06-07 12:05:42,2016-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2016042600565.shtml,-90元/吨,5195,CCF内盘MEG期货
2018-06-07 12:05:42,2016-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2016042600565.shtml,-90元/吨,5170,CCF内盘宁波MEG现货
2018-06-07 12:05:42,2016-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2016042600565.shtml,-50元/吨,5400,CCF内盘华南MEG现货
2018-06-07 12:05:42,2016-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2016042600565.shtml,-10美元/吨,650,CCF外盘MEG
2018-06-07 12:05:42,2016-04-26,http://www.ccf.com.cn/newscenter/detail-140000-2016042600565.shtml,0,2.5,CCF接盘指数
2018-06-07 12:05:43,2016-04-21,http://www.ccf.com.cn/newscenter/detail-140000-2016042100557.shtml,-100/-100,15300-15400,PTMEG（氨纶用  报价）
2018-06-07 12:05:48,2016-04-21,http://www.ccf.com.cn/newscenter/detail-140000-2016042100617.shtml,115元/吨,5300,CCF内盘MEG现货
2018-06-07 12:05:48,2016-04-21,http://www.ccf.com.cn/newscenter/detail-140000-2016042100617.shtml,125元/吨,5315,CCF内盘MEG期货
2018-06-07 12:05:48,2016-04-21,http://www.ccf.com.cn/newscenter/detail-140000-2016042100617.shtml,120元/吨,5305,CCF内盘宁波MEG现货
2018-06-07 12:05:48,2016-04-21,http://www.ccf.com.cn/newscenter/detail-140000-2016042100617.shtml,75元/吨,5475,CCF内盘华南MEG现货
2018-06-07 12:05:48,2016-04-21,http://www.ccf.com.cn/newscenter/detail-140000-2016042100617.shtml,12美元/吨,672,CCF外盘MEG
2018-06-07 12:05:48,2016-04-21,http://www.ccf.com.cn/newscenter/detail-140000-2016042100617.shtml,0.5,3,CCF接盘指数
2018-06-07 12:05:52,2016-04-20,http://www.ccf.com.cn/newscenter/detail-140000-2016042000610.shtml,0/0,15400-15500,PTMEG（氨纶用  报价）
2018-06-07 12:05:55,2016-04-18,http://www.ccf.com.cn/newscenter/detail-140000-2016041800570.shtml,-50元/吨,5215,CCF内盘MEG现货
2018-06-07 12:06:02,2016-04-18,http://www.ccf.com.cn/newscenter/detail-140000-2016041800570.shtml,-45元/吨,5225,CCF内盘MEG期货
2018-06-07 12:06:02,2016-04-18,http://www.ccf.com.cn/newscenter/detail-140000-2016041800570.shtml,-50元/吨,5215,CCF内盘宁波MEG现货
2018-06-07 12:06:02,2016-04-18,http://www.ccf.com.cn/newscenter/detail-140000-2016041800570.shtml,-50元/吨,5450,CCF内盘华南MEG现货
2018-06-07 12:06:02,2016-04-18,http://www.ccf.com.cn/newscenter/detail-140000-2016041800570.shtml,-7美元/吨,656,CCF外盘MEG
2018-06-07 12:06:02,2016-04-18,http://www.ccf.com.cn/newscenter/detail-140000-2016041800570.shtml,-0.5,2.5,CCF接盘指数
2018-06-07 12:06:04,2016-04-18,http://www.ccf.com.cn/newscenter/detail-140000-2016041800616.shtml,0/0,15400-15500,PTMEG（氨纶用  报价）
2018-06-07 12:06:06,2016-04-19,http://www.ccf.com.cn/newscenter/detail-140000-2016041900554.shtml,0/0,15400-15500,PTMEG（氨纶用  报价）
2018-06-07 12:06:10,2016-04-13,http://www.ccf.com.cn/newscenter/detail-140000-2016041300630.shtml,60元/吨,5220,CCF内盘MEG现货
2018-06-07 12:06:10,2016-04-13,http://www.ccf.com.cn/newscenter/detail-140000-2016041300630.shtml,55元/吨,5220,CCF内盘宁波MEG现货
2018-06-07 12:06:10,2016-04-13,http://www.ccf.com.cn/newscenter/detail-140000-2016041300630.shtml,25元/吨,5475,CCF内盘华南MEG现货
2018-06-07 12:06:10,2016-04-13,http://www.ccf.com.cn/newscenter/detail-140000-2016041300630.shtml,12美元/吨,658,CCF外盘MEG
2018-06-07 12:06:11,2016-04-13,http://www.ccf.com.cn/newscenter/detail-140000-2016041300630.shtml,-0.5,3,CCF接盘指数
2018-06-07 12:06:14,2016-04-14,http://www.ccf.com.cn/newscenter/detail-140000-2016041400589.shtml,0/0,15400-15500,PTMEG（氨纶用  报价）
2018-06-07 12:06:18,2016-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2016041200568.shtml,0/0,15500-15650,PTMEG（氨纶用  报价）
2018-06-07 12:06:21,2016-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2016041200571.shtml,-25元/吨,5160,CCF内盘MEG现货
2018-06-07 12:06:21,2016-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2016041200571.shtml,-25元/吨,5165,CCF内盘宁波MEG现货
2018-06-07 12:06:21,2016-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2016041200571.shtml,-25元/吨,5450,CCF内盘华南MEG现货
2018-06-07 12:06:21,2016-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2016041200571.shtml,-6美元/吨,646,CCF外盘MEG
2018-06-07 12:06:21,2016-04-12,http://www.ccf.com.cn/newscenter/detail-140000-2016041200571.shtml,1,3.5,CCF接盘指数
2018-06-07 12:06:23,2016-04-11,http://www.ccf.com.cn/newscenter/detail-140000-2016041100548.shtml,0/0,15500-15650,PTMEG（氨纶用  报价）
2018-06-07 12:06:27,2016-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2016040600574.shtml,-80元/吨,5370,CCF内盘MEG现货
2018-06-07 12:06:27,2016-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2016040600574.shtml,-75元/吨,5380,CCF内盘宁波MEG现货
2018-06-07 12:06:27,2016-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2016040600574.shtml,-12美元/吨,677,CCF外盘MEG
2018-06-07 12:06:27,2016-04-06,http://www.ccf.com.cn/newscenter/detail-140000-2016040600574.shtml,0,2.5,CCF接盘指数
2018-06-07 12:06:31,2016-04-07,http://www.ccf.com.cn/newscenter/detail-140000-2016040700510.shtml,0/0,15500-15650,PTMEG（氨纶用  报价）
2018-06-07 12:06:35,2016-03-31,http://www.ccf.com.cn/newscenter/detail-140000-2016033100577.shtml,-25元/吨,5500,CCF内盘MEG现货
2018-06-07 12:06:35,2016-03-31,http://www.ccf.com.cn/newscenter/detail-140000-2016033100577.shtml,-30元/吨,5515,CCF内盘宁波MEG现货
2018-06-07 12:06:35,2016-03-31,http://www.ccf.com.cn/newscenter/detail-140000-2016033100577.shtml,-8美元/吨,694,CCF外盘MEG
2018-06-07 12:06:35,2016-03-31,http://www.ccf.com.cn/newscenter/detail-140000-2016033100577.shtml,0.5,3,CCF接盘指数
2018-06-07 12:06:39,2016-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2016040500583.shtml,0/0,15500-15650,PTMEG（氨纶用  报价）
2018-06-07 12:06:54,2016-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2016040500637.shtml,-70元/吨,5450,CCF内盘MEG现货
2018-06-07 12:06:54,2016-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2016040500637.shtml,-70元/吨,5455,CCF内盘宁波MEG现货
2018-06-07 12:06:54,2016-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2016040500637.shtml,-8美元/吨,689,CCF外盘MEG
2018-06-07 12:06:54,2016-04-05,http://www.ccf.com.cn/newscenter/detail-140000-2016040500637.shtml,0,2.5,CCF接盘指数
2018-06-07 12:08:00,2016-05-19,http://www.ccf.com.cn/newscenter/detail-140000-2016051900525.shtml,0/0,14800-14900,PTMEG（氨纶用  报价）
2018-06-07 12:08:04,2016-05-24,http://www.ccf.com.cn/newscenter/detail-140000-2016052400541.shtml,0/0,14800-14900,PTMEG（氨纶用  报价）
2018-06-07 12:08:18,2016-05-25,http://www.ccf.com.cn/newscenter/detail-140000-2016052500548.shtml,0/0,14800-14900,PTMEG（氨纶用  报价）
2018-06-07 12:08:21,2016-05-26,http://www.ccf.com.cn/newscenter/detail-140000-2016052600598.shtml,-10元/吨,4870,CCF内盘MEG现货
