value_date,report_title,table_title,index_name,column_value,report_date,value_unit,column_name
,亚洲PX市场日报（8.25）,5,十月下,743-745   ,2015-08-26 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（8.28）,1,基准价,758.50-759.50 *,2015-08-31 08:20:00,,FOB韩国
,亚洲PX市场日报（8.28）,1,基准价,779.50-780.50 *,2015-08-31 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.28）,2,九月上,755-757,2015-08-31 08:20:00,,FOB韩国
,亚洲PX市场日报（8.28）,2,九月上,776-778,2015-08-31 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.28）,3,九月下,755-757,2015-08-31 08:20:00,,FOB韩国
,亚洲PX市场日报（8.28）,3,九月下,776-778,2015-08-31 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.28）,4,十月上,761-763,2015-08-31 08:20:00,,FOB韩国
,亚洲PX市场日报（8.28）,4,十月上,782-784,2015-08-31 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.28）,5,十月下,761-763,2015-08-31 08:20:00,,FOB韩国
,亚洲PX市场日报（8.28）,5,十月下,782-784,2015-08-31 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.31）,1,基准价,756.50-757.50 *,2015-09-01 08:15:00,,FOB韩国
,亚洲PX市场日报（8.31）,1,基准价,777.50-778.50 *,2015-09-01 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（8.31）,2,九月上,754-756,2015-09-01 08:15:00,,FOB韩国
,亚洲PX市场日报（8.31）,2,九月上,775-777,2015-09-01 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（8.31）,3,九月下,754-756,2015-09-01 08:15:00,,FOB韩国
,亚洲PX市场日报（8.31）,3,九月下,775-777,2015-09-01 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（8.31）,4,十月上,758-760,2015-09-01 08:15:00,,FOB韩国
,亚洲PX市场日报（8.31）,4,十月上,779-781,2015-09-01 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（8.31）,5,十月下,758-760,2015-09-01 08:15:00,,FOB韩国
,亚洲PX市场日报（8.31）,5,十月下,779-781,2015-09-01 08:15:00,,CFR台湾/中国
,亚洲PX市场日报（9.7）,1,基准价,773.50-774.50 *,2015-09-08 08:18:00,,FOB韩国
,亚洲PX市场日报（9.7）,1,基准价,794.50-795.50 *,2015-09-08 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.7）,2,九月下,772-774,2015-09-08 08:18:00,,FOB韩国
,亚洲PX市场日报（9.7）,2,九月下,793-795,2015-09-08 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.7）,3,十月上,774-776 *,2015-09-08 08:18:00,,FOB韩国
,亚洲PX市场日报（9.7）,3,十月上,795-797    *,2015-09-08 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.7）,4,十月下,772-774 *,2015-09-08 08:18:00,,FOB韩国
,亚洲PX市场日报（9.7）,4,十月下,793-795    *,2015-09-08 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.7）,5,十一月上,771-773,2015-09-08 08:18:00,,FOB韩国
,亚洲PX市场日报（9.7）,5,十一月上,792-794   ,2015-09-08 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.9）,1,基准价,781.50-782.50 *,2015-09-10 08:13:00,,FOB韩国
,亚洲PX市场日报（9.9）,1,基准价,802.50-803.50 *,2015-09-10 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.9）,2,九月下,782-784,2015-09-10 08:13:00,,FOB韩国
,亚洲PX市场日报（9.9）,2,九月下,803-805,2015-09-10 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.9）,3,十月上,782-784,2015-09-10 08:13:00,,FOB韩国
,亚洲PX市场日报（9.9）,3,十月上,803-805,2015-09-10 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.9）,4,十月下,780-782,2015-09-10 08:13:00,,FOB韩国
,亚洲PX市场日报（9.9）,4,十月下,801-803,2015-09-10 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.9）,5,十一月上,780-782,2015-09-10 08:13:00,,FOB韩国
,亚洲PX市场日报（9.9）,5,十一月上,799-801,2015-09-10 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.14）,1,基准价,757.50-758.50 *,2015-09-15 08:10:00,,FOB韩国
,亚洲PX市场日报（9.14）,1,基准价,778.50-779.50 *,2015-09-15 08:10:00,,CFR台湾/中国
,亚洲PX市场日报（9.14）,2,九月下,757-759,2015-09-15 08:10:00,,FOB韩国
,亚洲PX市场日报（9.14）,2,九月下,778-780,2015-09-15 08:10:00,,CFR台湾/中国
,亚洲PX市场日报（9.14）,3,十月上,757-759,2015-09-15 08:10:00,,FOB韩国
,亚洲PX市场日报（9.14）,3,十月上,778-780,2015-09-15 08:10:00,,CFR台湾/中国
,亚洲PX市场日报（9.14）,4,十月下,757-759,2015-09-15 08:10:00,,FOB韩国
,亚洲PX市场日报（9.14）,4,十月下,778-780,2015-09-15 08:10:00,,CFR台湾/中国
,亚洲PX市场日报（9.14）,5,十一月上,761-763,2015-09-15 08:10:00,,FOB韩国
,亚洲PX市场日报（9.14）,5,十一月上,782-784,2015-09-15 08:10:00,,CFR台湾/中国
,亚洲PX市场日报（9.16）,1,基准价,764.50-765.50 *,2015-09-17 08:04:00,,FOB韩国
,亚洲PX市场日报（9.16）,1,基准价,785.50-786.50 *,2015-09-17 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（9.16）,2,十月上,761-763,2015-09-17 08:04:00,,FOB韩国
,亚洲PX市场日报（9.16）,2,十月上,782-784,2015-09-17 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（9.16）,3,十月下,762-764 *,2015-09-17 08:04:00,,FOB韩国
,亚洲PX市场日报（9.16）,3,十月下,783-785    *,2015-09-17 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（9.16）,4,十一月上,766-768 *,2015-09-17 08:04:00,,FOB韩国
,亚洲PX市场日报（9.16）,4,十一月上,787-789    *,2015-09-17 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（9.16）,5,十一月下,768-770,2015-09-17 08:04:00,,FOB韩国
,亚洲PX市场日报（9.16）,5,十一月下,787-789   ,2015-09-17 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（9.18）,1,基准价,757.50-758.50 *,2015-09-21 08:18:00,,FOB韩国
,亚洲PX市场日报（9.18）,1,基准价,778.50-779.50 *,2015-09-21 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.18）,2,十月上,752-754,2015-09-21 08:18:00,,FOB韩国
,亚洲PX市场日报（9.18）,2,十月上,773-775,2015-09-21 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.18）,3,十月下,754-756 *,2015-09-21 08:18:00,,FOB韩国
,亚洲PX市场日报（9.18）,3,十月下,773-775,2015-09-21 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.18）,4,十一月上,760-762 *,2015-09-21 08:18:00,,FOB韩国
,亚洲PX市场日报（9.18）,4,十一月上,781-783    *,2015-09-21 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.18）,5,十一月下,761-763   ,2015-09-21 08:18:00,,FOB韩国
,亚洲PX市场日报（9.18）,5,十一月下,782-784,2015-09-21 08:18:00,,CFR台湾/中国
,亚洲PX市场日报（9.17）,1,基准价,770.50-771.50 *,2015-09-18 08:13:00,,FOB韩国
,亚洲PX市场日报（9.17）,1,基准价,791.50-792.50 *,2015-09-18 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.17）,2,十月上,767-769,2015-09-18 08:13:00,,FOB韩国
,亚洲PX市场日报（9.17）,2,十月上,788-790,2015-09-18 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.17）,3,十月下,768-770 *,2015-09-18 08:13:00,,FOB韩国
,亚洲PX市场日报（9.17）,3,十月下,789-791    *,2015-09-18 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.17）,4,十一月上,772-774 *,2015-09-18 08:13:00,,FOB韩国
,亚洲PX市场日报（9.17）,4,十一月上,793-795    *,2015-09-18 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.17）,5,十一月下,772-774,2015-09-18 08:13:00,,FOB韩国
,亚洲PX市场日报（9.17）,5,十一月下,793-795   ,2015-09-18 08:13:00,,CFR台湾/中国
,亚洲PX市场日报（9.15）,1,基准价,753.50-754.50 *,2015-09-16 08:03:00,,FOB韩国
,亚洲PX市场日报（9.15）,1,基准价,774.50-775.50 *,2015-09-16 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（9.15）,2,九月下,753-755,2015-09-16 08:03:00,,FOB韩国
,亚洲PX市场日报（9.15）,2,九月下,774-776,2015-09-16 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（9.15）,3,十月上,753-755,2015-09-16 08:03:00,,FOB韩国
,亚洲PX市场日报（9.15）,3,十月上,774-776,2015-09-16 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（9.15）,4,十月下,753-755,2015-09-16 08:03:00,,FOB韩国
,亚洲PX市场日报（9.15）,4,十月下,774-776,2015-09-16 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（9.15）,5,十一月上,761-763,2015-09-16 08:03:00,,FOB韩国
,亚洲PX市场日报（9.15）,5,十一月上,782-784,2015-09-16 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（9.10）,1,基准价,769.50-770.50 *,2015-09-11 08:17:00,,FOB韩国
,亚洲PX市场日报（9.10）,1,基准价,790.50-791.50 *,2015-09-11 08:17:00,,CFR台湾/中国
,亚洲PX市场日报（9.10）,2,九月下,770-772,2015-09-11 08:17:00,,FOB韩国
,亚洲PX市场日报（9.10）,2,九月下,791-793,2015-09-11 08:17:00,,CFR台湾/中国
,亚洲PX市场日报（9.10）,3,十月上,770-772,2015-09-11 08:17:00,,FOB韩国
,亚洲PX市场日报（9.10）,3,十月上,791-793,2015-09-11 08:17:00,,CFR台湾/中国
,亚洲PX市场日报（9.10）,4,十月下,768-770,2015-09-11 08:17:00,,FOB韩国
,亚洲PX市场日报（9.10）,4,十月下,789-791   ,2015-09-11 08:17:00,,CFR台湾/中国
,亚洲PX市场日报（9.10）,5,十一月上,766-768,2015-09-11 08:17:00,,FOB韩国
,亚洲PX市场日报（9.10）,5,十一月上,787-789,2015-09-11 08:17:00,,CFR台湾/中国
,亚洲PX市场日报（9.8）,1,基准价,777.50-778.50 *,2015-09-09 08:06:00,,FOB韩国
,亚洲PX市场日报（9.8）,1,基准价,798.50-799.50 *,2015-09-09 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（9.8）,2,九月下,778-780,2015-09-09 08:06:00,,FOB韩国
,亚洲PX市场日报（9.8）,2,九月下,799-801,2015-09-09 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（9.8）,3,十月上,778-780,2015-09-09 08:06:00,,FOB韩国
,亚洲PX市场日报（9.8）,3,十月上,799-801,2015-09-09 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（9.8）,4,十月下,776-778,2015-09-09 08:06:00,,FOB韩国
,亚洲PX市场日报（9.8）,4,十月下,797-799,2015-09-09 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（9.8）,5,十一月上,775-777,2015-09-09 08:06:00,,FOB韩国
,亚洲PX市场日报（9.8）,5,十一月上,796-798,2015-09-09 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（9.1）,1,基准价,780.50-781.50 *,2015-09-02 08:09:00,,FOB韩国
,亚洲PX市场日报（9.1）,1,基准价,801.50-802.50 *,2015-09-02 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（9.1）,2,九月下,777-779,2015-09-02 08:09:00,,FOB韩国
,亚洲PX市场日报（9.1）,2,九月下,798-800,2015-09-02 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（9.1）,3,十月上,781-783 *,2015-09-02 08:09:00,,FOB韩国
,亚洲PX市场日报（9.1）,3,十月上,802-804    *,2015-09-02 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（9.1）,4,十月下,779-781 *,2015-09-02 08:09:00,,FOB韩国
,亚洲PX市场日报（9.1）,4,十月下,800-802    *,2015-09-02 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（9.1）,5,十一月上,777-779,2015-09-02 08:09:00,,FOB韩国
,亚洲PX市场日报（9.1）,5,十一月上,798-800,2015-09-02 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（9.4）,1,基准价,775.50-776.50 *,2015-09-06 08:12:00,,FOB韩国
,亚洲PX市场日报（9.4）,1,基准价,796.50-797.50 *,2015-09-06 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（9.4）,2,九月下,772-774,2015-09-06 08:12:00,,FOB韩国
,亚洲PX市场日报（9.4）,2,九月下,793-795,2015-09-06 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（9.4）,3,十月上,776-778 *,2015-09-06 08:12:00,,FOB韩国
,亚洲PX市场日报（9.4）,3,十月上,797-799    *,2015-09-06 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（9.4）,4,十月下,774-776 *,2015-09-06 08:12:00,,FOB韩国
,亚洲PX市场日报（9.4）,4,十月下,795-797    *,2015-09-06 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（9.4）,5,十一月上,773-775   ,2015-09-06 08:12:00,,FOB韩国
,亚洲PX市场日报（9.4）,5,十一月上,794-796,2015-09-06 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（8.26）,1,基准价,721.00-722.00 *,2015-08-27 08:09:00,,FOB韩国
,亚洲PX市场日报（8.26）,1,基准价,742.00-743.00 *,2015-08-27 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（8.26）,2,九月上,721-723,2015-08-27 08:09:00,,FOB韩国
,亚洲PX市场日报（8.26）,2,九月上,742-744,2015-08-27 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（8.26）,3,九月下,721-723,2015-08-27 08:09:00,,FOB韩国
,亚洲PX市场日报（8.26）,3,九月下,742-744,2015-08-27 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（8.26）,4,十月上,720-722 *,2015-08-27 08:09:00,,FOB韩国
,亚洲PX市场日报（8.26）,4,十月上,741-743    *,2015-08-27 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（8.26）,5,十月下,720-722,2015-08-27 08:09:00,,FOB韩国
,亚洲PX市场日报（8.26）,5,十月下,741-743   ,2015-08-27 08:09:00,,CFR台湾/中国
,亚洲PX市场日报（8.27）,1,基准价,736.50-737.50 *,2015-08-28 08:14:00,,FOB韩国
,亚洲PX市场日报（8.27）,1,基准价,757.50-758.50 *,2015-08-28 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（8.27）,2,九月上,733-735,2015-08-28 08:14:00,,FOB韩国
,亚洲PX市场日报（8.27）,2,九月上,754-756,2015-08-28 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（8.27）,3,九月下,733-735,2015-08-28 08:14:00,,FOB韩国
,亚洲PX市场日报（8.27）,3,九月下,754-756,2015-08-28 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（8.27）,4,十月上,739-741 *,2015-08-28 08:14:00,,FOB韩国
,亚洲PX市场日报（8.27）,4,十月上,760-762    *,2015-08-28 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（8.27）,5,十月下,739-741,2015-08-28 08:14:00,,FOB韩国
,亚洲PX市场日报（8.27）,5,十月下,760-762   ,2015-08-28 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（8.21）,1,基准价,758.50-759.50 *,2015-08-24 08:20:00,,FOB韩国
,亚洲PX市场日报（8.21）,1,基准价,779.50-780.50 *,2015-08-24 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.21）,2,九月上,756-758,2015-08-24 08:20:00,,FOB韩国
,亚洲PX市场日报（8.21）,2,九月上,777-779,2015-08-24 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.21）,3,九月下,758-760 *,2015-08-24 08:20:00,,FOB韩国
,亚洲PX市场日报（8.21）,3,九月下,779-781    *,2015-08-24 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.21）,4,十月上,758-760 *,2015-08-24 08:20:00,,FOB韩国
,亚洲PX市场日报（8.21）,4,十月上,779-781    *,2015-08-24 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.21）,5,十月下,758-760,2015-08-24 08:20:00,,FOB韩国
,亚洲PX市场日报（8.21）,5,十月下,779-781   ,2015-08-24 08:20:00,,CFR台湾/中国
,亚洲PX市场日报（8.19）,1,基准价,778.50-779.50 *,2015-08-20 08:04:00,,FOB韩国
,亚洲PX市场日报（8.19）,1,基准价,799.50-800.50 *,2015-08-20 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.19）,2,九月上,775-777,2015-08-20 08:04:00,,FOB韩国
,亚洲PX市场日报（8.19）,2,九月上,796-798,2015-08-20 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.19）,3,九月下,777-779 *,2015-08-20 08:04:00,,FOB韩国
,亚洲PX市场日报（8.19）,3,九月下,798-800    *,2015-08-20 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.19）,4,十月上,779-781 *,2015-08-20 08:04:00,,FOB韩国
,亚洲PX市场日报（8.19）,4,十月上,800-802    *,2015-08-20 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.19）,5,十月下,779-781  ,2015-08-20 08:04:00,,FOB韩国
,亚洲PX市场日报（8.19）,5,十月下,800-802   ,2015-08-20 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.17）,1,基准价,785.00-786.00 *,2015-08-18 08:03:00,,FOB韩国
,亚洲PX市场日报（8.17）,1,基准价,806.00-807.00 *,2015-08-18 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.17）,2,九月上,789-791,2015-08-18 08:03:00,,FOB韩国
,亚洲PX市场日报（8.17）,2,九月上,810-812,2015-08-18 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.17）,3,九月下,787-789 *,2015-08-18 08:03:00,,FOB韩国
,亚洲PX市场日报（8.17）,3,九月下,808-810  *,2015-08-18 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.17）,4,十月上,782-784 *,2015-08-18 08:03:00,,FOB韩国
,亚洲PX市场日报（8.17）,4,十月上,803-805    *,2015-08-18 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.17）,5,十月下,782-784,2015-08-18 08:03:00,,FOB韩国
,亚洲PX市场日报（8.17）,5,十月下,803-805   ,2015-08-18 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.13）,1,基准价,801.50-802.50 *,2015-08-14 08:04:00,,FOB韩国
,亚洲PX市场日报（8.13）,1,基准价,822.50-823.50 *,2015-08-14 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.13）,2,八月下,802-804,2015-08-14 08:04:00,,FOB韩国
,亚洲PX市场日报（8.13）,2,八月下,823-825,2015-08-14 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.13）,3,九月上,802-804,2015-08-14 08:04:00,,FOB韩国
,亚洲PX市场日报（8.13）,3,九月上,823-825,2015-08-14 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.13）,4,九月下,800-802 *,2015-08-14 08:04:00,,FOB韩国
,亚洲PX市场日报（8.13）,4,九月下,821-823    *,2015-08-14 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.13）,5,十月上,795-797,2015-08-14 08:04:00,,FOB韩国
,亚洲PX市场日报（8.13）,5,十月上,816-818,2015-08-14 08:04:00,,CFR台湾/中国
,亚洲PX市场日报（8.6）,1,基准价,800.50-801.50 *,2015-08-07 08:03:00,,FOB韩国
,亚洲PX市场日报（8.6）,1,基准价,821.50-822.50 *,2015-08-07 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.6）,2,八月下,800-802,2015-08-07 08:03:00,,FOB韩国
,亚洲PX市场日报（8.6）,2,八月下,821-823,2015-08-07 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.6）,3,九月上,800-802,2015-08-07 08:03:00,,FOB韩国
,亚洲PX市场日报（8.6）,3,九月上,821-823,2015-08-07 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.6）,4,九月下,800-802,2015-08-07 08:03:00,,FOB韩国
,亚洲PX市场日报（8.6）,4,九月下,821-823,2015-08-07 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.6）,5,十月上,795-797,2015-08-07 08:03:00,,FOB韩国
,亚洲PX市场日报（8.6）,5,十月上,816-818,2015-08-07 08:03:00,,CFR台湾/中国
,亚洲PX市场日报（8.4）,1,基准价,809.50-810.50 *,2015-08-05 08:06:00,,FOB韩国
,亚洲PX市场日报（8.4）,1,基准价,830.50-831.50 *,2015-08-05 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（8.4）,2,八月下,809-811,2015-08-05 08:06:00,,FOB韩国
,亚洲PX市场日报（8.4）,2,八月下,830-832,2015-08-05 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（8.4）,3,九月上,809-811,2015-08-05 08:06:00,,FOB韩国
,亚洲PX市场日报（8.4）,3,九月上,830-832,2015-08-05 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（8.4）,4,九月下,809-811,2015-08-05 08:06:00,,FOB韩国
,亚洲PX市场日报（8.4）,4,九月下,830-832,2015-08-05 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（8.4）,5,十月上,804-806   ,2015-08-05 08:06:00,,FOB韩国
,亚洲PX市场日报（8.4）,5,十月上,825-827,2015-08-05 08:06:00,,CFR台湾/中国
,亚洲PX市场日报（7.31）,1,基准价,831.00-832.00 *,2015-08-03 08:01:00,,FOB韩国
,亚洲PX市场日报（7.31）,1,基准价,852.00-853.00 *,2015-08-03 08:01:00,,CFR台湾/中国
,亚洲PX市场日报（7.31）,2,八月上,827-829,2015-08-03 08:01:00,,FOB韩国
,亚洲PX市场日报（7.31）,2,八月上,848-850,2015-08-03 08:01:00,,CFR台湾/中国
,亚洲PX市场日报（7.31）,3,八月下,827-829*,2015-08-03 08:01:00,,FOB韩国
,亚洲PX市场日报（7.31）,3,八月下,848-850    *,2015-08-03 08:01:00,,CFR台湾/中国
,亚洲PX市场日报（7.31）,4,九月上,834-836 *,2015-08-03 08:01:00,,FOB韩国
,亚洲PX市场日报（7.31）,4,九月上,855-857    *,2015-08-03 08:01:00,,CFR台湾/中国
,亚洲PX市场日报（7.31）,5,九月下,834-836,2015-08-03 08:01:00,,FOB韩国
,亚洲PX市场日报（7.31）,5,九月下,855-857     ,2015-08-03 08:01:00,,CFR台湾/中国
,亚洲PX市场日报（9.21）,1,基准价,758.50-759.50 *,2015-09-22 08:14:00,,FOB韩国
,亚洲PX市场日报（9.21）,1,基准价,779.50-780.50 *,2015-09-22 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（9.21）,2,十月上,753-755,2015-09-22 08:14:00,,FOB韩国
,亚洲PX市场日报（9.21）,2,十月上,774-776,2015-09-22 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（9.21）,3,十月下,755-757,2015-09-22 08:14:00,,FOB韩国
,亚洲PX市场日报（9.21）,3,十月下,776-778   ,2015-09-22 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（9.21）,4,十一月上,761-763 *,2015-09-22 08:14:00,,FOB韩国
,亚洲PX市场日报（9.21）,4,十一月上,782-784    *,2015-09-22 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（9.21）,5,十一月下,762-764      ,2015-09-22 08:14:00,,FOB韩国
,亚洲PX市场日报（9.21）,5,十一月下,783-785,2015-09-22 08:14:00,,CFR台湾/中国
,亚洲PX市场日报（9.22）,1,基准价,774.50-775.50 *,2015-09-23 08:08:00,,FOB韩国
,亚洲PX市场日报（9.22）,1,基准价,795.50-796.50 *,2015-09-23 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（9.22）,2,十月上,771-773,2015-09-23 08:08:00,,FOB韩国
,亚洲PX市场日报（9.22）,2,十月上,792-794,2015-09-23 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（9.22）,3,十月下,771-773,2015-09-23 08:08:00,,FOB韩国
,亚洲PX市场日报（9.22）,3,十月下,792-794,2015-09-23 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（9.22）,4,十一月上,777-779 *,2015-09-23 08:08:00,,FOB韩国
,亚洲PX市场日报（9.22）,4,十一月上,798-800    *,2015-09-23 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（9.22）,5,十一月下,778-780   ,2015-09-23 08:08:00,,FOB韩国
,亚洲PX市场日报（9.22）,5,十一月下,799-801,2015-09-23 08:08:00,,CFR台湾/中国
,亚洲PX市场日报（9.28）,1,基准价,762.50-763.50,2015-09-29 09:02:00,,FOB韩国
,亚洲PX市场日报（9.28）,1,基准价,783.50-784.50*,2015-09-29 09:02:00,,CFR台湾/中国
,亚洲PX市场日报（9.28）,2,十月上,761.00-763.00,2015-09-29 09:02:00,,FOB韩国
,亚洲PX市场日报（9.28）,2,十月上,782.00-784.00,2015-09-29 09:02:00,,CFR台湾/中国
,亚洲PX市场日报（9.28）,3,十月下,761.00-763.00,2015-09-29 09:02:00,,FOB韩国
,亚洲PX市场日报（9.28）,3,十月下,782.00-784.00,2015-09-29 09:02:00,,CFR台湾/中国
,亚洲PX市场日报（9.28）,4,十一月上,763.00-765.00*,2015-09-29 09:02:00,,FOB韩国
,亚洲PX市场日报（9.28）,4,十一月上,784.00-786.00*,2015-09-29 09:02:00,,CFR台湾/中国
,亚洲PX市场日报（9.28）,5,十一月下,764.00-766.00 ,2015-09-29 09:02:00,,FOB韩国
,亚洲PX市场日报（9.28）,5,十一月下,785.00-787.00,2015-09-29 09:02:00,,CFR台湾/中国
,亚洲PX市场日报（10.7）,1,基准价,809.00-810.00,2015-10-08 08:34:00,,FOB韩国
,亚洲PX市场日报（10.7）,1,基准价,830.00-831.00,2015-10-08 08:34:00,,CFR台湾/中国
,亚洲PX市场日报（10.7）,2,十月下,810.00-812.00,2015-10-08 08:34:00,,FOB韩国
,亚洲PX市场日报（10.7）,2,十月下,831.00-833.00,2015-10-08 08:34:00,,CFR台湾/中国
,亚洲PX市场日报（10.7）,3,十一月上,810.00-812.00,2015-10-08 08:34:00,,FOB韩国
,亚洲PX市场日报（10.7）,3,十一月上,831.00-833.00,2015-10-08 08:34:00,,CFR台湾/中国
,亚洲PX市场日报（10.7）,4,十一月下,807.00-809.00,2015-10-08 08:34:00,,FOB韩国
,亚洲PX市场日报（10.7）,4,十一月下,828.00-830.00,2015-10-08 08:34:00,,CFR台湾/中国
,亚洲PX市场日报（10.7）,5,十二月上,807.00-809.00,2015-10-08 08:34:00,,FOB韩国
,亚洲PX市场日报（10.7）,5,十二月上,828.00-830.00,2015-10-08 08:34:00,,CFR台湾/中国
,亚洲PX市场日报（10.12）,1,基准价,816.00-817.00*,2015-10-13 08:12:00,,FOB韩国
,亚洲PX市场日报（10.12）,1,基准价,837.00-838.00*,2015-10-13 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（10.12）,2,十月下,816.00-818.00,2015-10-13 08:12:00,,FOB韩国
,亚洲PX市场日报（10.12）,2,十月下,837.00-839.00,2015-10-13 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（10.12）,3,十一月上,816.00-818.00,2015-10-13 08:12:00,,FOB韩国
,亚洲PX市场日报（10.12）,3,十一月上,837.00-839.00,2015-10-13 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（10.12）,4,十一月下,815.00-817.00,2015-10-13 08:12:00,,FOB韩国
,亚洲PX市场日报（10.12）,4,十一月下,836.00-838.00,2015-10-13 08:12:00,,CFR台湾/中国
,亚洲PX市场日报（10.12）,5,十二月上,815.00-817.00,2015-10-13 08:12:00,,FOB韩国
